"Subject","Week","Stim","StimOrd","Cue","Group","Scene","Enc_Trial","Emo","Arous","Crav","EmoRT","ArousRT","CravRT","Stim.1","StimOn","CueID","Block_Recog","Trial_Recog","RecogResp","RecogRT","RecogAcc","RecogConf","Trial_Ret","InOut","InOutResp","InOutRT","InOutAcc","CorrScene","FamScene","CorrLoc","ObjLoc","RetResp","RetRT","RetSpec","RetObj","SceneConf","Trial_Emo","VividResp","VividRT","Emo_Mem","EmoRT_Mem","Arous_Mem","ArousRT_Mem","Crav_Mem","CravRT_Mem","Pill","FirstPill","Emo_Code","Emo_Label","Arous_All","ArousHiLo","Crav_All","CravHiLo","Emo_Code_Mem","Emo_Label_Mem","Arous_All_Mem","ArousHiLo_Mem","Crav_All_Mem","CravHiLo_Mem","Vivid_All","Emo_Dist_All","Emo_Dist","Arous_Dist","Crav_Dist"
"9027","b","alc",2,"alc_w_027.jpg",1,"outside_031_a.jpg",38,50,52,49,554,1047,409,"alc",492,"old",1,35,73,1538,1,"Uns_Old",18,2,79,1053,1,"outside_031_a.jpg","inside_079_a.jpg",4,3,73,1533,0,1,1,38,73,681,85,554,73,277,89,269,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","alc",2,"alc_w_029.jpg",1,"inside_024_a.jpg",37,50,52,49,573,362,362,"alc",480,"old",1,12,85,1169,4,"Uns_New",7,1,79,950,0,"inside_024_a.jpg","outside_059_a.jpg",1,2,85,1117,0,1,1,36,73,361,85,338,73,1269,89,472,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","alc",2,"alc_w_030.jpg",1,"outside_019_a.jpg",35,50,52,49,921,846,381,"alc",454,"old",2,5,79,445,1,"Conf_Old",10,2,79,705,1,"outside_019_a.jpg","inside_040_a.jpg",4,3,79,1888,1,1,1,3,73,496,73,514,73,841,89,815,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",3,"Happy",3,"High",1,"Low",3,1.4142135623731,1,-1,0
"9027","b","alc",2,"alc_w_037.jpg",1,"inside_079_a.jpg",31,50,52,49,957,354,435,"alc",402,"old",1,34,89,482,4,"Conf_New",1,1,79,1633,0,"inside_079_a.jpg","inside_059_a.jpg",2,1,85,2202,1,1,1,39,73,425,85,290,73,430,89,882,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","alc",2,"alc_w_039.jpg",1,"outside_068_a.jpg",34,50,52,49,412,452,385,"alc",439,"old",2,40,85,807,4,"Uns_New",26,2,89,854,0,"outside_068_a.jpg","inside_011_a.jpg",4,3,85,1253,0,0,1,31,73,579,85,573,73,498,89,567,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","alc",2,"alc_w_048.jpg",1,"inside_011_a.jpg",32,50,52,49,549,426,398,"alc",415,"old",1,17,73,1527,1,"Uns_Old",19,1,89,781,1,"inside_011_a.jpg","outside_016_a.jpg",4,3,73,1670,0,1,1,22,73,1146,85,670,73,293,89,314,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_b_003.jpg",1,"outside_043_a.jpg",10,50,52,49,657,1013,727,"tool",118,"old",2,11,85,755,4,"Uns_New",38,2,79,958,1,"outside_043_a.jpg","outside_013_a.jpg",4,3,85,1813,0,0,1,32,73,1173,85,633,73,343,89,382,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_b_005.jpg",1,"outside_063_a.jpg",6,50,51,49,697,1015,349,"tool",68,"old",2,17,89,635,4,"Conf_New",21,2,89,699,0,"outside_063_a.jpg","inside_027_a.jpg",1,2,73,2283,0,0,1,15,73,1432,85,443,73,424,89,317,"Placebo","Cortisol",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,0,0,0,0
"9027","b","tool",1,"tools_b_012.jpg",1,"inside_023_a.jpg",3,50,51,49,1210,476,425,"tool",30,"old",2,23,79,618,1,"Conf_Old",8,1,89,1473,1,"inside_023_a.jpg","outside_043_a.jpg",1,2,89,2282,1,1,1,39,73,611,85,468,73,288,89,277,"Placebo","Cortisol",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,0,0,0,0
"9027","b","tool",1,"tools_b_015.jpg",1,"outside_052_a.jpg",8,50,52,49,807,608,315,"tool",94,"old",2,8,79,564,1,"Conf_Old",33,2,89,1656,0,"outside_052_a.jpg","outside_032_a.jpg",4,3,73,2280,0,1,1,23,73,1264,85,442,73,818,89,273,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_b_023.jpg",1,"outside_060_a.jpg",7,50,51,49,700,764,316,"tool",81,"old",1,27,85,990,4,"Uns_New",4,2,79,803,1,"outside_060_a.jpg","inside_028_a.jpg",1,2,73,2356,0,0,1,8,85,810,85,1040,73,1152,89,361,"Placebo","Cortisol",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",2,0,0,0,0
"9027","b","tool",1,"tools_b_034.jpg",1,"outside_012_a.jpg",9,50,52,49,1092,1008,1384,"tool",105,"old",1,23,79,652,1,"Conf_Old",37,2,89,1588,0,"outside_012_a.jpg","outside_048_a.jpg",1,2,85,2796,0,1,1,13,73,860,85,720,73,623,89,501,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_b_037.jpg",1,"outside_041_a.jpg",4,50,51,49,773,577,1291,"tool",41,"old",1,1,73,946,1,"Uns_Old",40,2,89,1241,0,"outside_041_a.jpg","outside_024_a.jpg",3,4,89,1890,0,0,1,33,73,690,85,526,73,243,89,303,"Placebo","Cortisol",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,0,0,0,0
"9027","b","tool",1,"tools_b_038.jpg",1,"outside_024_a.jpg",2,50,49,49,818,883,761,"tool",19,"old",1,24,0,0,NA,NA,30,2,79,1365,1,"outside_024_a.jpg","inside_061_a.jpg",2,1,85,2277,1,1,1,3,79,755,85,479,73,716,89,441,"Placebo","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",3,"High",1,"Low",4,2,0,2,0
"9027","b","tool",1,"tools_b_041.jpg",1,"outside_037_a.jpg",5,50,51,49,620,364,466,"tool",52,"old",1,32,89,829,4,"Conf_New",13,2,89,1423,0,"outside_037_a.jpg","outside_041_a.jpg",1,2,79,2540,0,0,1,4,79,399,85,451,73,969,89,368,"Placebo","Cortisol",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",4,0,0,0,0
"9027","b","tool",1,"tools_b_047.jpg",1,"outside_002_a.jpg",1,50,50,49,1038,1255,663,"tool",4,"old",1,5,79,533,1,"Conf_Old",39,2,79,663,1,"outside_002_a.jpg","inside_017_a.jpg",4,3,79,1671,1,1,4,18,73,1600,85,609,73,339,89,284,"Placebo","Cortisol",2,"Neutral",2,"Low",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,1,0
"9027","b","tool",1,"tools_k_001.jpg",1,"inside_038_a.jpg",16,50,52,49,716,758,325,"tool",208,"old",2,35,79,384,1,"Conf_Old",5,1,79,1293,0,"inside_038_a.jpg","inside_050_a.jpg",3,4,85,2454,0,0,1,14,73,1203,85,710,73,820,89,346,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_006.jpg",1,"outside_032_a.jpg",11,50,52,49,873,1434,1071,"tool",135,"old",2,29,73,680,1,"Uns_Old",31,2,89,1109,0,"outside_032_a.jpg","inside_008_a.jpg",3,4,85,1854,0,0,1,17,73,1040,85,537,73,748,89,407,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_010.jpg",1,"inside_017_a.jpg",13,50,52,49,663,314,760,"tool",163,"old",2,25,79,1455,1,"Conf_Old",10,1,79,948,0,"inside_017_a.jpg","outside_005_a.jpg",3,4,85,2189,0,0,1,10,73,938,85,568,73,1039,89,263,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_020.jpg",1,"inside_050_a.jpg",15,50,52,49,1061,632,535,"tool",195,"old",1,12,79,495,1,"Conf_Old",1,1,89,1309,1,"inside_050_a.jpg","outside_060_a.jpg",2,1,89,1850,0,1,1,20,73,793,85,509,73,234,89,255,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_021.jpg",1,"outside_066_a.jpg",17,50,52,49,707,566,310,"tool",220,"old",2,3,85,959,4,"Uns_New",15,2,79,1132,1,"outside_066_a.jpg","outside_050_a.jpg",3,4,73,2292,1,1,1,35,73,786,85,739,73,343,89,552,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_031.jpg",1,"inside_013_a.jpg",14,50,52,49,605,363,334,"tool",184,"old",1,31,85,681,4,"Uns_New",20,1,79,362,0,"inside_013_a.jpg","inside_074_a.jpg",2,1,85,1195,1,1,1,1,79,1038,85,519,73,527,89,287,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",4,1,0,-1,0
"9027","b","tool",1,"tools_k_032.jpg",1,"inside_021_a.jpg",12,50,52,49,563,689,337,"tool",148,"old",1,8,79,483,1,"Conf_Old",6,1,79,845,0,"inside_021_a.jpg","outside_002_a.jpg",4,3,89,2131,0,0,1,6,85,967,85,1669,73,1446,89,868,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",2,1,0,-1,0
"9027","b","tool",1,"tools_k_033.jpg",1,"outside_071_a.jpg",18,50,52,49,916,848,578,"tool",231,"old",2,28,73,1037,1,"Uns_Old",14,2,79,1250,1,"outside_071_a.jpg","outside_035_a.jpg",2,1,85,2066,1,1,1,25,73,1332,85,640,73,783,89,663,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_043.jpg",1,"inside_004_a.jpg",19,50,52,49,775,487,805,"tool",256,"old",2,19,73,896,1,"Uns_Old",32,1,79,877,0,"inside_004_a.jpg","outside_012_a.jpg",2,1,73,1798,0,0,1,27,73,683,85,593,73,689,89,505,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_k_047.jpg",1,"outside_064_a.jpg",20,50,52,49,622,440,432,"tool",267,"old",1,28,85,745,4,"Uns_New",25,2,89,801,0,"outside_064_a.jpg","inside_004_a.jpg",2,1,79,2946,0,0,1,36,73,564,85,572,73,360,89,506,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_002.jpg",1,"inside_022_a.jpg",23,50,52,49,811,394,553,"tool",301,"old",2,21,79,301,1,"Conf_Old",24,1,79,818,0,"inside_022_a.jpg","outside_037_a.jpg",4,3,73,1618,0,1,1,7,73,983,85,627,73,291,89,274,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_007.jpg",1,"inside_027_a.jpg",24,50,52,49,621,536,370,"tool",316,"old",2,9,89,854,4,"Conf_New",19,1,79,793,0,"inside_027_a.jpg","inside_070_a.jpg",4,3,73,2120,0,1,1,9,73,929,85,375,73,615,89,262,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_015.jpg",1,"inside_054_a.jpg",26,50,52,49,848,949,481,"tool",342,"old",1,4,79,338,1,"Conf_Old",16,1,79,725,0,"inside_054_a.jpg","inside_048_a.jpg",1,2,89,2115,1,1,1,19,73,704,85,418,73,406,89,674,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_020.jpg",1,"inside_058_a.jpg",21,50,52,49,764,846,501,"tool",279,"old",1,10,73,1362,1,"Uns_Old",23,1,89,1096,1,"inside_058_a.jpg","inside_013_a.jpg",2,1,73,2128,0,0,1,24,73,899,85,533,73,77,89,421,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_022.jpg",1,"outside_013_a.jpg",29,50,52,49,708,605,416,"tool",378,"old",2,34,89,492,4,"Conf_New",17,2,79,910,1,"outside_013_a.jpg","outside_066_a.jpg",2,1,79,2206,0,0,1,34,73,660,85,589,73,706,89,550,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_030.jpg",1,"inside_047_a.jpg",22,50,52,49,834,972,398,"tool",290,"old",2,31,89,380,4,"Conf_New",3,1,89,1110,1,"inside_047_a.jpg","inside_064_a.jpg",4,3,79,1748,1,1,4,21,73,543,85,491,73,354,89,271,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_038.jpg",1,"outside_008_a.jpg",30,50,52,49,698,327,298,"tool",391,"old",2,38,89,657,4,"Conf_New",27,2,79,806,1,"outside_008_a.jpg","inside_054_a.jpg",4,3,73,2086,0,1,1,16,73,865,85,658,73,1126,89,529,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_041.jpg",1,"outside_035_a.jpg",28,50,52,49,805,438,787,"tool",367,"old",2,37,89,430,4,"Conf_New",12,2,79,951,1,"outside_035_a.jpg","inside_047_a.jpg",2,1,89,2023,0,1,1,2,79,644,85,516,73,439,89,514,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",4,1,0,-1,0
"9027","b","tool",1,"tools_o_043.jpg",1,"inside_070_a.jpg",25,50,52,49,1040,529,669,"tool",327,"old",2,5,73,1640,1,"Uns_Old",2,1,79,1343,0,"inside_070_a.jpg","outside_008_a.jpg",3,4,85,1907,0,0,1,38,73,850,85,540,73,344,89,356,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_o_046.jpg",1,"outside_048_a.jpg",27,50,52,49,607,440,712,"tool",356,"old",2,32,79,488,1,"Conf_Old",26,2,89,1547,0,"outside_048_a.jpg","outside_052_a.jpg",1,2,89,2277,1,1,1,28,73,684,85,578,73,1034,89,393,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_005.jpg",1,"inside_061_a.jpg",31,50,52,49,853,833,406,"tool",404,"old",1,37,89,1304,4,"Conf_New",28,1,79,679,0,"inside_061_a.jpg","inside_038_a.jpg",3,4,89,2519,0,0,1,22,73,714,85,418,73,398,89,348,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_009.jpg",1,"inside_048_a.jpg",34,50,52,49,671,458,403,"tool",437,"old",2,15,85,1701,4,"Uns_New",11,1,89,1143,1,"inside_048_a.jpg","inside_022_a.jpg",3,4,73,2352,1,1,1,11,73,1331,85,767,73,463,89,894,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_010.jpg",1,"outside_026_a.jpg",36,50,52,49,711,469,311,"tool",461,"old",1,20,89,388,4,"Conf_New",35,2,89,1521,0,"outside_026_a.jpg","inside_058_a.jpg",4,3,85,1769,0,0,1,40,73,715,85,476,73,265,89,277,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_014.jpg",1,"inside_028_a.jpg",40,50,52,49,705,970,563,"tool",516,"old",2,14,89,986,4,"Conf_New",36,1,79,1380,0,"inside_028_a.jpg","outside_063_a.jpg",4,3,89,2027,0,0,1,5,79,1182,85,781,79,1604,89,528,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",4,"High",1,"Low",4,0,0,0,0
"9027","b","tool",1,"tools_t_029.jpg",1,"outside_050_a.jpg",39,50,52,49,688,1223,555,"tool",497,"old",1,16,79,404,1,"Conf_Old",7,2,79,1024,1,"outside_050_a.jpg","inside_021_a.jpg",2,1,73,2377,0,0,1,26,73,1059,85,609,73,599,89,502,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_030.jpg",1,"inside_008_a.jpg",33,50,52,49,856,485,384,"tool",426,"old",1,38,73,642,1,"Uns_Old",18,1,89,920,1,"inside_008_a.jpg","inside_035_a.jpg",3,4,79,1959,0,1,1,37,73,673,85,281,73,620,89,1152,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_033.jpg",1,"inside_064_a.jpg",32,50,52,49,636,362,329,"tool",415,"old",1,35,73,1699,1,"Uns_Old",34,1,79,1114,0,"inside_064_a.jpg","outside_064_a.jpg",3,4,85,2561,0,0,1,12,73,1251,85,407,73,398,89,748,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_044.jpg",1,"inside_074_a.jpg",38,50,52,49,793,328,291,"tool",486,"old",1,19,89,1001,4,"Conf_New",29,1,89,363,1,"inside_074_a.jpg","inside_023_a.jpg",1,2,85,1843,0,1,1,30,73,772,85,506,73,248,89,255,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_046.jpg",1,"inside_035_a.jpg",37,50,52,49,810,509,488,"tool",472,"old",1,15,0,0,NA,NA,22,1,79,876,0,"inside_035_a.jpg","outside_026_a.jpg",1,2,85,2551,0,1,1,29,73,676,85,707,73,474,89,1185,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9027","b","tool",1,"tools_t_047.jpg",1,"outside_005_a.jpg",35,50,52,49,719,387,355,"tool",448,"old",2,2,89,453,4,"Conf_New",9,2,79,1412,1,"outside_005_a.jpg","outside_071_a.jpg",1,2,73,2012,0,0,1,31,73,892,85,425,73,217,89,423,"Placebo","Cortisol",2,"Neutral",4,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,-1,0
"9028","a","alc",1,"alc_b_001.jpg",2,"inside_021_a.jpg",4,50,51,49,665,953,473,"alc",45,"old",1,24,85,616,4,"Uns_New",37,1,89,1411,1,"inside_021_a.jpg","outside_004_a.jpg",4,3,85,1155,0,0,1,33,85,326,85,330,89,826,89,794,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",2,2,0,-2,0
"9028","a","alc",1,"alc_b_014.jpg",2,"inside_004_a.jpg",7,50,51,49,790,283,250,"alc",89,"old",2,11,79,1073,1,"Conf_Old",25,1,79,1244,0,"inside_004_a.jpg","inside_031_a.jpg",1,2,89,2052,1,1,2,2,85,1007,85,1221,85,1358,89,1166,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,-1,0
"9028","a","alc",1,"alc_b_016.jpg",2,"inside_067_a.jpg",2,50,51,49,483,255,687,"alc",19,"old",1,38,89,397,4,"Conf_New",26,1,79,595,0,"inside_067_a.jpg","outside_034_a.jpg",4,3,89,2295,0,0,1,23,85,1336,85,858,85,1308,89,637,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,-1,0
"9028","a","alc",1,"alc_b_020.jpg",2,"inside_002_a.jpg",8,50,51,49,794,252,235,"alc",100,"old",1,15,89,569,4,"Conf_New",7,1,89,794,1,"inside_002_a.jpg","outside_020_a.jpg",3,4,73,1467,1,1,1,26,89,862,85,447,89,947,89,734,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",1,2,0,-2,0
"9028","a","alc",1,"alc_b_023.jpg",2,"inside_052_a.jpg",5,50,51,49,393,271,802,"alc",56,"old",1,34,85,779,4,"Uns_New",20,1,89,1549,1,"inside_052_a.jpg","outside_029_a.jpg",3,4,89,1653,0,0,1,21,89,481,85,346,85,257,89,276,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",1,1,0,-1,0
"9028","a","alc",1,"alc_b_029.jpg",2,"outside_065_a.jpg",10,50,51,49,576,779,261,"alc",124,"old",1,39,73,1519,1,"Uns_Old",22,2,89,351,0,"outside_065_a.jpg","outside_014_a.jpg",4,3,79,1759,1,1,3,25,73,729,85,544,85,955,89,359,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,0,-1,0
"9028","a","alc",1,"alc_b_035.jpg",2,"inside_005_a.jpg",9,50,51,49,480,299,332,"alc",113,"old",2,8,79,305,1,"Conf_Old",4,1,79,351,0,"inside_005_a.jpg","inside_029_a.jpg",2,1,73,2574,0,0,1,6,73,758,85,703,85,268,89,317,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,0,-1,0
"9028","a","alc",1,"alc_b_036.jpg",2,"inside_069_a.jpg",3,50,51,50,703,449,584,"alc",34,"old",1,3,79,418,1,"Conf_Old",21,1,89,1606,1,"inside_069_a.jpg","inside_047_a.jpg",3,4,89,2030,0,0,2,10,85,1102,85,1041,85,1127,89,1838,"Placebo","Placebo",2,"Neutral",3,"High",2,"Low",2,"Neutral",2,"Low",1,"Low",2,1.4142135623731,0,-1,-1
"9028","a","alc",1,"alc_b_038.jpg",2,"outside_071_a.jpg",6,50,51,49,431,261,248,"alc",68,"old",2,27,89,346,4,"Conf_New",36,2,89,1331,0,"outside_071_a.jpg","outside_067_a.jpg",2,1,89,2515,0,1,1,24,85,1279,85,545,73,533,89,263,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",2,0,0,0,0
"9028","a","alc",1,"alc_b_042.jpg",2,"inside_007_a.jpg",1,50,51,49,731,292,218,"alc",4,"old",1,8,79,479,1,"Conf_Old",9,1,79,1302,0,"inside_007_a.jpg","inside_076_a.jpg",4,3,85,1311,0,0,1,1,89,807,85,754,85,614,89,374,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",1,1,0,-1,0
"9028","a","alc",1,"alc_l_011.jpg",2,"outside_048_a.jpg",25,50,51,49,1074,453,228,"alc",324,"old",2,30,89,467,4,"Conf_New",1,2,79,968,1,"outside_048_a.jpg","outside_069_a.jpg",3,4,73,1166,1,1,1,13,85,960,85,669,85,500,89,323,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,-1,0
"9028","a","alc",1,"alc_l_015.jpg",2,"inside_031_a.jpg",26,50,51,49,775,752,311,"alc",338,"old",2,19,89,406,4,"Conf_New",12,1,89,818,1,"inside_031_a.jpg","outside_015_a.jpg",2,1,89,1558,0,1,1,4,89,374,85,316,85,512,89,819,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",1,1,0,-1,0
"9028","a","alc",1,"alc_l_016.jpg",2,"inside_068_a.jpg",29,50,50,49,824,360,256,"alc",377,"old",1,18,79,425,1,"Conf_Old",17,1,79,713,0,"inside_068_a.jpg","inside_005_a.jpg",2,1,85,2233,1,1,1,7,73,869,85,871,73,1203,89,868,"Placebo","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,0,1,0
"9028","a","alc",1,"alc_l_023.jpg",2,"outside_003_a.jpg",22,51,51,49,822,394,329,"alc",285,"old",1,5,79,503,1,"Conf_Old",18,2,89,803,0,"outside_003_a.jpg","inside_067_a.jpg",4,3,85,1965,0,0,1,15,73,563,85,1104,73,1424,89,399,"Placebo","Placebo",3,"Happy",3,"High",1,"Low",2,"Neutral",3,"High",1,"Low",3,1,-1,0,0
"9028","a","alc",1,"alc_l_026.jpg",2,"outside_045_a.jpg",27,50,50,49,610,1080,548,"alc",353,"old",2,2,89,435,4,"Conf_New",30,2,89,1289,0,"outside_045_a.jpg","inside_021_a.jpg",1,2,85,1162,0,1,1,18,89,307,85,792,85,334,89,277,"Placebo","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",1,0,0,0,0
"9028","a","alc",1,"alc_l_037.jpg",2,"inside_029_a.jpg",21,50,51,49,395,294,287,"alc",274,"old",1,11,89,519,4,"Conf_New",24,1,79,794,0,"inside_029_a.jpg","outside_049_a.jpg",4,3,89,2114,0,0,1,14,89,1522,85,823,85,575,89,270,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",1,1,0,-1,0
"9028","a","alc",1,"alc_l_043.jpg",2,"outside_001_a.jpg",28,50,50,49,895,381,934,"alc",366,"old",2,33,79,395,1,"Conf_Old",23,2,89,713,0,"outside_001_a.jpg","inside_032_a.jpg",1,2,85,2609,0,1,1,12,85,1262,85,643,85,338,89,338,"Placebo","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,0,0,0,0
"9028","a","alc",1,"alc_l_044.jpg",2,"outside_035_a.jpg",30,50,51,49,964,296,677,"alc",392,"old",1,25,79,315,1,"Conf_Old",11,2,89,882,0,"outside_035_a.jpg","outside_044_a.jpg",3,4,73,2010,1,1,1,37,73,547,85,381,85,864,89,341,"Placebo","Placebo",2,"Neutral",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,0,-1,0
"9028","a","alc",1,"alc_l_045.jpg",2,"outside_004_a.jpg",23,51,51,49,1308,315,762,"alc",302,"old",2,32,89,327,4,"Conf_New",8,2,79,604,1,"outside_004_a.jpg","outside_010_a.jpg",4,3,79,1629,1,1,1,16,73,618,85,808,85,551,89,310,"Placebo","Placebo",3,"Happy",3,"High",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1.4142135623731,-1,-1,0
